SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production
24201,United States,Egypt,SM-1MR,SAM,Missiles,1996,No,46,Yes,1997,Yes,New,0.25,0.25,11.5,No
24200,United States,Egypt,SM-1MR,SAM,Missiles,1996,No,34,Yes,1997,Yes,Second hand,0.25,0.1,3.4,No
24200,United States,Egypt,SM-1MR,SAM,Missiles,1996,No,36,Yes,1998,Yes,Second hand,0.25,0.1,3.6,No
24162,United States,Egypt,Perry,frigate,Ships,1998,No,1,No,1998,No,Second hand,300,120,120,No
24163,United States,Egypt,Perry,frigate,Ships,1996,No,1,No,1997,No,Second hand,300,120,120,No
23413,United States,Egypt,SM-1MR,SAM,Missiles,1998,No,68,Yes,1998,Yes,New,0.25,0.25,17,No
23331,United States,Egypt,Perry,frigate,Ships,1996,No,1,No,1996,No,Second hand,300,120,120,No
22987,United States,Egypt,AH-64A Apache,combat helicopter,Aircraft,1995,No,6,Yes,1996,No,New,14,14,84,No
22987,United States,Egypt,AH-64A Apache,combat helicopter,Aircraft,1995,No,6,No,1997,No,New,14,14,84,No
22538,United States,Egypt,Swiftships RSV,MCM ship,Ships,1990,No,2,No,1993,No,New,12.5,12.5,25,No
22440,United States,Egypt,M-113,APC,Armoured vehicles,1994,No,78,No,1994,No,Second hand,0.25,0.1,7.8,No
22168,United States,Egypt,SH-2G,ASW helicopter,Aircraft,1994,No,3,Yes,1997,No,New,15,15,45,No
22168,United States,Egypt,SH-2G,ASW helicopter,Aircraft,1994,No,7,Yes,1998,No,New,15,15,105,No
22167,United States,Egypt,Harpoon Block-1,anti-ship missile,Missiles,1994,No,32,Yes,1994,No,New,0.9,0.9,28.8,No
21563,United States,Egypt,M-60A3,tank,Armoured vehicles,1993,No,252,Yes,1994,No,Second hand,2.1,0.84,211.68,No
21563,United States,Egypt,M-60A3,tank,Armoured vehicles,1993,No,88,Yes,1995,No,Second hand,2.1,0.84,73.92,No
21433,United States,Egypt,F-4E,FGA aircraft,Aircraft,1993,No,1,No,1993,No,Second hand,25,10,10,No
21226,United States,Egypt,Trackstar,air search radar,Sensors,1990,No,3,Yes,1993,Yes,New,4.76,4.76,14.28,No
21226,United States,Egypt,Trackstar,air search radar,Sensors,1990,No,1,Yes,1994,Yes,New,4.76,4.76,4.76,No
21226,United States,Egypt,Trackstar,air search radar,Sensors,1990,No,3,Yes,1992,Yes,New,4.76,4.76,14.28,No
21225,United States,Egypt,M-113,APC,Armoured vehicles,1990,No,3,Yes,1993,Yes,New,0.25,0.25,0.75,No
21225,United States,Egypt,M-113,APC,Armoured vehicles,1990,No,1,Yes,1994,Yes,New,0.25,0.25,0.25,No
21225,United States,Egypt,M-113,APC,Armoured vehicles,1990,No,3,Yes,1992,Yes,New,0.25,0.25,0.75,No
21224,United States,Egypt,MIM-72C,SAM,Missiles,1990,No,200,Yes,1992,Yes,New,0.11,0.11,22,No
21224,United States,Egypt,MIM-72C,SAM,Missiles,1990,No,200,Yes,1993,Yes,New,0.11,0.11,22,No
21224,United States,Egypt,MIM-72C,SAM,Missiles,1990,No,32,Yes,1994,Yes,New,0.11,0.11,3.52,No
20897,United States,Egypt,Beech-1900 SIGINT,SIGINT aircraft,Aircraft,1989,Yes,1,No,1992,No,New,12.5,12.5,12.5,No
20894,United States,Egypt,Swiftships MCM,MCM ship,Ships,1990,No,3,No,1997,No,New,16.5,16.5,49.5,No
20695,United States,Egypt,TOW,anti-tank missile,Missiles,1992,No,695,No,1992,No,New,0.01,0.01,6.95,No
20462,United States,Egypt,Harpoon Block-1,anti-ship missile,Missiles,1991,No,5,Yes,1993,Yes,New,0.9,0.9,4.5,No
20462,United States,Egypt,Harpoon Block-1,anti-ship missile,Missiles,1991,No,15,Yes,1992,No,New,0.9,0.9,13.5,No
20253,United States,Egypt,AGM-65,ASM,Missiles,1991,No,40,Yes,1994,Yes,New,0.15,0.15,6,No
20253,United States,Egypt,AGM-65,ASM,Missiles,1991,No,40,Yes,1995,Yes,New,0.15,0.15,6,No
20153,United States,Egypt,F-16C,FGA aircraft,Aircraft,1990,No,5,No,1994,No,New,28.5,28.5,142.5,No
19925,United States,Egypt,AGM-114 Hellfire,anti-tank missile,Missiles,1990,No,492,Yes,1994,No,New,0.04,0.04,19.68,No
19928,United States,Egypt,Harpoon Block-1,anti-ship missile,Missiles,1990,No,2,Yes,1992,Yes,New,0.9,0.9,1.8,No
19928,United States,Egypt,Harpoon Block-1,anti-ship missile,Missiles,1990,No,16,Yes,1997,Yes,New,0.9,0.9,14.4,No
19928,United States,Egypt,Harpoon Block-1,anti-ship missile,Missiles,1990,No,3,Yes,1996,Yes,New,0.9,0.9,2.7,No
19928,United States,Egypt,Harpoon Block-1,anti-ship missile,Missiles,1990,No,3,Yes,1995,Yes,New,0.9,0.9,2.7,No
19928,United States,Egypt,Harpoon Block-1,anti-ship missile,Missiles,1990,No,5,Yes,1993,Yes,New,0.9,0.9,4.5,No
19792,United States,Egypt,E-2C,AEW&C aircraft,Aircraft,1990,Yes,1,No,1993,No,New,73.65,73.65,73.65,No
19042,United States,Egypt,AGM-65,ASM,Missiles,1988,No,64,No,1992,Yes,New,0.15,0.15,9.6,No
18653,United States,Egypt,TOW,anti-tank missile,Missiles,1988,No,500,Yes,1995,No,New,0.01,0.01,5,No
18653,United States,Egypt,TOW,anti-tank missile,Missiles,1988,No,500,Yes,1992,No,New,0.01,0.01,5,No
18653,United States,Egypt,TOW,anti-tank missile,Missiles,1988,No,500,Yes,1993,No,New,0.01,0.01,5,No
18653,United States,Egypt,TOW,anti-tank missile,Missiles,1988,No,500,Yes,1994,No,New,0.01,0.01,5,No
18121,United States,Egypt,AIM-7M,BVRAAM,Missiles,1987,Yes,150,Yes,1992,No,New,0.18,0.18,27,No
17909,United States,Egypt,F-16C,FGA aircraft,Aircraft,1990,No,17,Yes,1993,No,New,28.5,28.5,484.5,No
17909,United States,Egypt,F-16C,FGA aircraft,Aircraft,1990,No,19,Yes,1992,No,New,28.5,28.5,541.5,No
31278,United States,Egypt,C-130H Hercules,transport aircraft,Aircraft,2004,No,3,Yes,2004,Yes,Second hand,28,11.2,33.6,No
31268,United States,Egypt,M-88A2,ARV,Armoured vehicles,2001,No,5,No,2003,No,New,2,2,10,Yes
31268,United States,Egypt,M-88A2,ARV,Armoured vehicles,2001,No,8,No,2004,No,New,2,2,16,Yes
27852,United States,Egypt,M-88A2,ARV,Armoured vehicles,1998,No,5,Yes,2002,No,New,2,2,10,Yes
27852,United States,Egypt,M-88A2,ARV,Armoured vehicles,1998,No,15,Yes,2000,No,New,2,2,30,Yes
27852,United States,Egypt,M-88A2,ARV,Armoured vehicles,1998,No,30,Yes,2001,No,New,2,2,60,Yes
32316,United States,Egypt,M-88A2,ARV,Armoured vehicles,2001,No,3,Yes,2002,Yes,New,2,2,6,Yes
53732,United States,Egypt,Mk-46-5,ASW torpedo,Missiles,1998,Yes,37,Yes,1998,Yes,New,0.35,0.35,12.95,No
53732,United States,Egypt,Mk-46-5,ASW torpedo,Missiles,1998,Yes,38,No,1999,Yes,New,0.35,0.35,13.3,No
53410,United States,Egypt,Beech-1900 SIGINT,SIGINT aircraft,Aircraft,2011,No,2,No,2012,No,New,12.5,12.5,25,No
52450,United States,Egypt,Sniper,aircraft EO system,Sensors,2011,No,4,Yes,2013,Yes,New,1,1,4,No
52450,United States,Egypt,Sniper,aircraft EO system,Sensors,2011,No,8,Yes,2015,Yes,New,1,1,8,No
52449,United States,Egypt,DB-110,aircraft recce system,Sensors,2010,No,1,Yes,2013,Yes,New,4,4,4,No
52370,United States,Egypt,TOW,anti-tank missile,Missiles,2009,No,2000,Yes,2011,No,New,0.01,0.01,20,No
52370,United States,Egypt,TOW,anti-tank missile,Missiles,2009,No,1928,Yes,2012,Yes,New,0.01,0.01,19.28,No
52370,United States,Egypt,TOW,anti-tank missile,Missiles,2009,No,1000,Yes,2009,No,New,0.01,0.01,10,No
52370,United States,Egypt,TOW,anti-tank missile,Missiles,2009,No,2000,Yes,2010,Yes,New,0.01,0.01,20,No
52221,United States,Egypt,LFATS,ASW sonar,Sensors,2010,No,2,Yes,2013,Yes,New,7.5,7.5,15,No
50375,United States,Egypt,TFE-731 (1600),turbofan,Engines,2004,No,10,Yes,2008,No,New,0.6,0.6,6,No
50375,United States,Egypt,TFE-731 (1600),turbofan,Engines,2004,No,10,Yes,2007,No,New,0.6,0.6,6,No
50375,United States,Egypt,TFE-731 (1600),turbofan,Engines,2004,No,10,Yes,2009,No,New,0.6,0.6,6,No
50375,United States,Egypt,TFE-731 (1600),turbofan,Engines,2004,No,10,Yes,2010,No,New,0.6,0.6,6,No
40102,United States,Egypt,E-2C,AEW&C aircraft,Aircraft,2008,No,1,No,2010,No,New,73.65,73.65,73.65,No
32317,United States,Egypt,M-113,APC,Armoured vehicles,2001,No,1,Yes,2001,Yes,New,0.25,0.25,0.25,No
32317,United States,Egypt,M-113,APC,Armoured vehicles,2001,No,29,Yes,2002,Yes,New,0.25,0.25,7.25,No
32017,United States,Egypt,M-270 MLRS,self-propelled MRL,Artillery,2001,No,12,No,2005,No,New,1.2,1.2,14.4,No
32017,United States,Egypt,M-270 MLRS,self-propelled MRL,Artillery,2001,No,2,No,2003,No,New,1.2,1.2,2.4,No
32017,United States,Egypt,M-270 MLRS,self-propelled MRL,Artillery,2001,No,12,No,2004,No,New,1.2,1.2,14.4,No
29073,United States,Egypt,F-16C,FGA aircraft,Aircraft,1999,No,19,Yes,2001,No,New,28.5,28.5,541.5,No
29073,United States,Egypt,F-16C,FGA aircraft,Aircraft,1999,No,5,Yes,2002,No,New,28.5,28.5,142.5,No
23870,United States,Egypt,F-16C,FGA aircraft,Aircraft,1996,No,4,Yes,1999,No,New,28.5,28.5,114,No
23870,United States,Egypt,F-16C,FGA aircraft,Aircraft,1996,No,17,Yes,2000,No,New,28.5,28.5,484.5,No
23258,United States,Egypt,M-113,APC,Armoured vehicles,1995,No,166,No,1995,No,Second hand,0.25,0.1,16.6,No
20596,United States,Egypt,F-16C,FGA aircraft,Aircraft,1991,No,14,No,1994,No,New,28.5,28.5,399,No
20596,United States,Egypt,F-16C,FGA aircraft,Aircraft,1991,No,31,No,1995,No,New,28.5,28.5,883.5,No
20596,United States,Egypt,F-16C,FGA aircraft,Aircraft,1991,No,1,No,1996,No,New,28.5,28.5,28.5,No
19904,United States,Egypt,AH-64A Apache,combat helicopter,Aircraft,1990,No,12,Yes,1995,Yes,New,14,14,168,No
19904,United States,Egypt,AH-64A Apache,combat helicopter,Aircraft,1990,No,12,Yes,1994,No,New,14,14,168,No
39630,United States,Egypt,SM-1MR,SAM,Missiles,2001,No,22,No,2001,Yes,Second hand,0.25,0.1,2.2,No
50965,United States,Egypt,AH-64D Longbow,combat helicopter,Aircraft,2010,Yes,10,No,2014,No,New,15.5,15.5,155,No
32018,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2001,No,50,Yes,2005,No,New,4,4,200,Yes
32018,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2001,No,50,Yes,2004,No,New,4,4,200,Yes
24164,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1996,No,10,Yes,1997,No,New,4,4,40,Yes
24164,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1996,No,21,Yes,1998,No,New,4,4,84,Yes
18113,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1988,No,100,Yes,1994,No,New,4,4,400,Yes
18113,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1988,No,92,Yes,1995,No,New,4,4,368,Yes
18113,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1988,No,100,Yes,1996,No,New,4,4,400,Yes
18113,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1988,No,92,Yes,1997,No,New,4,4,368,Yes
18113,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1988,No,35,Yes,1992,No,New,4,4,140,Yes
18113,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1988,No,80,Yes,1993,No,New,4,4,320,Yes
30516,United States,Egypt,M-48 SAMS,mobile SAM system,Air defence systems,1999,No,40,Yes,2000,Yes,Second hand,1,0.4,16,No
30512,United States,Egypt,M-48 SAMS,mobile SAM system,Air defence systems,1996,No,30,Yes,1997,Yes,Second hand,1,0.4,12,No
63657,United States,Egypt,M-88 AV,ARV,Armoured vehicles,2017,No,23,Yes,2018,Yes,Second hand,1.5,0.6,13.8,No
59676,United States,Egypt,Caiman,APC,Armoured vehicles,2015,No,108,Yes,2018,Yes,Second hand,0.25,0.1,10.8,No
59676,United States,Egypt,Caiman,APC,Armoured vehicles,2015,No,99,Yes,2017,Yes,Second hand,0.25,0.1,9.9,No
59676,United States,Egypt,Caiman,APC,Armoured vehicles,2015,No,101,Yes,2019,Yes,Second hand,0.25,0.1,10.1,No
59676,United States,Egypt,Caiman,APC,Armoured vehicles,2015,No,92,Yes,2016,No,Second hand,0.25,0.1,9.2,No
62777,United States,Egypt,Caiman,APC,Armoured vehicles,2019,No,46,No,2019,No,Second hand,0.25,0.1,4.6,No
59672,United States,Egypt,RG-33,APC,Armoured vehicles,2015,No,350,Yes,2016,No,Second hand,0.2,0.08,28,No
60640,United States,Egypt,Caiman,APC,Armoured vehicles,2017,No,68,No,2018,No,Second hand,0.25,0.1,6.8,No
60639,United States,Egypt,RG-33,APC,Armoured vehicles,2016,No,15,Yes,2018,Yes,Second hand,0.2,0.08,1.2,No
39955,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2008,No,35,Yes,2012,No,New,4,4,140,Yes
39955,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2008,No,20,Yes,2013,No,New,4,4,80,Yes
39955,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2008,No,35,Yes,2011,No,New,4,4,140,Yes
39955,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2008,No,35,Yes,2010,No,New,4,4,140,Yes
36306,United States,Egypt,Avenger AD,mobile SAM system,Air defence systems,2006,No,25,Yes,2008,No,New,0.63,0.63,15.75,No
51483,United States,Egypt,Ambassador-4 -,corvette,Ships,2010,No,1,No,2015,No,New,76.5,76.5,76.5,No
36253,United States,Egypt,M-109A5 155mm,self-propelled gun,Artillery,2005,No,25,No,2005,No,Second hand,1.25,0.5,12.5,No
36253,United States,Egypt,M-109A5 155mm,self-propelled gun,Artillery,2005,No,10,Yes,2008,Yes,Second hand,1.25,0.5,5,No
36253,United States,Egypt,M-109A5 155mm,self-propelled gun,Artillery,2005,No,161,No,2007,No,Second hand,1.25,0.5,80.5,No
36253,United States,Egypt,M-109A5 155mm,self-propelled gun,Artillery,2005,No,4,No,2006,No,Second hand,1.25,0.5,2,No
60401,United States,Egypt,AAQ-14 LANTIRN,aircraft EO system,Sensors,2016,No,31,Yes,2018,Yes,Second hand,1,0.4,12.4,No
60401,United States,Egypt,AAQ-14 LANTIRN,aircraft EO system,Sensors,2016,No,31,Yes,2019,Yes,Second hand,1,0.4,12.4,No
31372,United States,Egypt,RIM-116A RAM,SAM,Missiles,2005,No,39,Yes,2015,Yes,New,0.14,0.14,5.46,No
31372,United States,Egypt,RIM-116A RAM,SAM,Missiles,2005,No,100,Yes,2013,Yes,New,0.14,0.14,14,No
58801,United States,Egypt,LM-2500 (30001-35000),gas turbine,Engines,2015,No,1,No,2015,No,New,7,7,7,No
39537,United States,Egypt,Stinger,portable SAM,Missiles,2006,No,400,Yes,2008,Yes,New,0.08,0.08,32,No
39537,United States,Egypt,Stinger,portable SAM,Missiles,2006,No,200,Yes,2007,Yes,New,0.08,0.08,16,No
29385,United States,Egypt,SP-122 122mm,self-propelled gun,Artillery,1999,No,24,No,2000,No,New,0.9,0.9,21.6,Yes
60213,United States,Egypt,MPQ-64 Sentinel,air search radar,Sensors,2017,No,3,Yes,2020,Yes,New,5,5,15,No
60213,United States,Egypt,MPQ-64 Sentinel,air search radar,Sensors,2017,No,3,Yes,2021,Yes,New,5,5,15,No
60213,United States,Egypt,MPQ-64 Sentinel,air search radar,Sensors,2017,No,2,Yes,2019,Yes,New,5,5,10,No
63370,United States,Egypt,LM-2500 (30001-35000),gas turbine,Engines,2019,Yes,1,No,2022,No,New,7,7,7,No
33795,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2003,No,5,Yes,2005,Yes,New,4,4,20,Yes
33795,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2003,No,40,Yes,2008,No,New,4,4,160,Yes
33795,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2003,No,40,Yes,2007,No,New,4,4,160,Yes
33795,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2003,No,40,Yes,2006,No,New,4,4,160,Yes
28475,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1999,No,50,Yes,2002,No,New,4,4,200,Yes
28475,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,1999,No,50,Yes,2003,No,New,4,4,200,Yes
39556,United States,Egypt,TPS-59,air search radar,Sensors,1999,No,2,Yes,2003,No,New,15,15,30,No
39556,United States,Egypt,TPS-59,air search radar,Sensors,1999,No,3,Yes,2002,Yes,New,15,15,45,No
34642,United States,Egypt,AH-64D,combat helicopter,Aircraft,2000,Yes,11,Yes,2006,No,New,14,14,154,No
34642,United States,Egypt,AH-64D,combat helicopter,Aircraft,2000,Yes,2,Yes,2003,Yes,New,14,14,28,No
34642,United States,Egypt,AH-64D,combat helicopter,Aircraft,2000,Yes,11,Yes,2004,No,New,14,14,154,No
34642,United States,Egypt,AH-64D,combat helicopter,Aircraft,2000,Yes,11,Yes,2005,No,New,14,14,154,No
23003,United States,Egypt,SP-122 122mm,self-propelled gun,Artillery,1988,No,6,No,1993,No,New,0.9,0.9,5.4,Yes
23003,United States,Egypt,SP-122 122mm,self-propelled gun,Artillery,1988,No,63,No,1994,No,New,0.9,0.9,56.7,Yes
23003,United States,Egypt,SP-122 122mm,self-propelled gun,Artillery,1988,No,7,No,1995,No,New,0.9,0.9,6.3,Yes
24496,United States,Egypt,SP-122 122mm,self-propelled gun,Artillery,1996,No,24,No,1998,No,New,0.9,0.9,21.6,Yes
39191,United States,Egypt,M-270 MLRS,self-propelled MRL,Artillery,2004,Yes,12,No,2005,No,New,1.2,1.2,14.4,No
34661,United States,Egypt,M-88A2,ARV,Armoured vehicles,2004,No,21,Yes,2007,No,New,2,2,42,Yes
37799,United States,Egypt,Osprey MCM,minehunter,Ships,2005,Yes,2,No,2007,No,Second hand,54.26,21.7,43.41,No
21564,United States,Egypt,Knox,frigate,Ships,1993,No,2,No,1994,No,Second hand,275,110,220,No
59821,United States,Egypt,Harpoon Block-2,anti-ship missile/SSM,Missiles,2016,Yes,5,Yes,2021,No,New,1,1,5,No
59821,United States,Egypt,Harpoon Block-2,anti-ship missile/SSM,Missiles,2016,Yes,15,Yes,2022,No,New,1,1,15,No
33170,United States,Egypt,F-16C-50,FGA aircraft,Aircraft,2010,No,8,No,2013,No,New,31,31,248,No
33170,United States,Egypt,F-16C-50,FGA aircraft,Aircraft,2010,No,12,No,2015,No,New,31,31,372,No
53561,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2011,No,15,Yes,2020,No,New,4,4,60,Yes
53561,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2011,No,25,Yes,2016,No,New,4,4,100,Yes
53561,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2011,No,25,Yes,2017,No,New,4,4,100,Yes
53561,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2011,No,25,Yes,2019,No,New,4,4,100,Yes
53561,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2011,No,10,Yes,2015,No,New,4,4,40,Yes
53561,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2011,No,25,Yes,2018,No,New,4,4,100,Yes
59668,United States,Egypt,MaxxPro,APC,Armoured vehicles,2015,No,12,Yes,2016,No,Second hand,0.32,0.13,1.54,No
62191,United States,Egypt,MIM-23B,SAM,Missiles,2004,No,250,Yes,2005,Yes,Second hand,0.17,0.07,17,No
62191,United States,Egypt,MIM-23B,SAM,Missiles,2004,No,250,Yes,2006,Yes,Second hand,0.17,0.07,17,No
30517,United States,Egypt,MIM-72C,SAM,Missiles,1999,No,1072,Yes,2000,Yes,New,0.11,0.11,117.92,No
58100,United States,Egypt,MIM-72C,SAM,Missiles,2014,No,200,Yes,2014,Yes,Second hand,0.11,0.04,8.8,No
30519,United States,Egypt,M-48 SAMS,mobile SAM system,Air defence systems,2000,No,60,No,2000,No,Second hand,1,0.4,24,No
58099,United States,Egypt,M-88 AV,ARV,Armoured vehicles,2013,No,13,No,2015,No,Second hand,1.5,0.6,7.8,No
64197,United States,Egypt,LM-2500 (30001-35000),gas turbine,Engines,2020,No,1,No,2020,No,New,7,7,7,No
64197,United States,Egypt,LM-2500 (30001-35000),gas turbine,Engines,2020,No,1,No,2021,No,New,7,7,7,No
20461,United States,Egypt,AIM-9J,SRAAM,Missiles,1984,Yes,300,Yes,1998,Yes,New,0.09,0.09,27,Yes
20461,United States,Egypt,AIM-9J,SRAAM,Missiles,1984,Yes,400,Yes,1993,No,New,0.09,0.09,36,Yes
20461,United States,Egypt,AIM-9J,SRAAM,Missiles,1984,Yes,300,Yes,2000,Yes,New,0.09,0.09,27,Yes
20461,United States,Egypt,AIM-9J,SRAAM,Missiles,1984,Yes,300,Yes,1999,Yes,New,0.09,0.09,27,Yes
20461,United States,Egypt,AIM-9J,SRAAM,Missiles,1984,Yes,400,Yes,1994,No,New,0.09,0.09,36,Yes
20461,United States,Egypt,AIM-9J,SRAAM,Missiles,1984,Yes,300,Yes,1997,Yes,New,0.09,0.09,27,Yes
20461,United States,Egypt,AIM-9J,SRAAM,Missiles,1984,Yes,300,Yes,1996,No,New,0.09,0.09,27,Yes
20461,United States,Egypt,AIM-9J,SRAAM,Missiles,1984,Yes,300,Yes,1995,No,New,0.09,0.09,27,Yes
20461,United States,Egypt,AIM-9J,SRAAM,Missiles,1984,Yes,400,Yes,1992,No,New,0.09,0.09,36,Yes
36716,United States,Egypt,AAQ-20,aircraft EO system,Sensors,1989,No,6,Yes,1992,No,New,0.3,0.3,1.8,No
36717,United States,Egypt,AAQ-14 LANTIRN,aircraft EO system,Sensors,1989,No,6,Yes,1992,No,New,1,1,6,No
18268,United States,Egypt,TPS-63,air search radar,Sensors,1985,No,10,Yes,1992,No,New,5,5,50,Yes
21072,United States,Egypt,M-88 AV,ARV,Armoured vehicles,1990,No,22,Yes,1992,No,New,1.5,1.5,33,No
27864,United States,Egypt,M-167,AA gun,Air defence systems,1996,Yes,66,No,1997,No,Second hand,0.4,0.16,10.56,No
32642,United States,Egypt,Harpoon Block-2,anti-ship missile/SSM,Missiles,2003,No,5,Yes,2015,Yes,New,1,1,5,No
32642,United States,Egypt,Harpoon Block-2,anti-ship missile/SSM,Missiles,2003,No,20,No,2013,No,New,1,1,20,No
40077,United States,Egypt,Stinger,portable SAM,Missiles,2009,No,164,Yes,2012,Yes,New,0.08,0.08,13.12,No
40136,United States,Egypt,TOW,anti-tank missile,Missiles,2008,No,2028,Yes,2008,No,New,0.01,0.01,20.28,No
58436,United States,Egypt,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,2015,No,178,Yes,2017,Yes,New,0.05,0.05,8.9,No
58436,United States,Egypt,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,2015,No,178,Yes,2016,Yes,New,0.05,0.05,8.9,No
54282,United States,Egypt,F-110 (13500),turbofan,Engines,1991,Yes,3,Yes,1994,Yes,New,3.25,3.25,9.75,No
54282,United States,Egypt,F-110 (13500),turbofan,Engines,1991,Yes,2,Yes,1996,Yes,New,3.25,3.25,6.5,No
54282,United States,Egypt,F-110 (13500),turbofan,Engines,1991,Yes,3,Yes,1995,Yes,New,3.25,3.25,9.75,No
28143,United States,Egypt,M-113,APC,Armoured vehicles,1996,Yes,422,No,1997,No,Second hand,0.25,0.1,42.2,No
39184,United States,Egypt,M-113,APC,Armoured vehicles,2001,Yes,62,No,2005,No,Second hand,0.25,0.1,6.2,No
39184,United States,Egypt,M-113,APC,Armoured vehicles,2001,Yes,170,Yes,2006,Yes,Second hand,0.25,0.1,17,No
39184,United States,Egypt,M-113,APC,Armoured vehicles,2001,Yes,22,Yes,2003,No,Second hand,0.25,0.1,2.2,No
30224,United States,Egypt,Avenger AD,mobile SAM system,Air defence systems,2000,No,25,Yes,2001,No,New,0.63,0.63,15.75,No
24512,United States,Egypt,M-901,tank destroyer,Armoured vehicles,1995,No,130,No,1995,No,Second hand,0.9,0.36,46.8,No
