Country,Partner Name,Trade Flow,Product Group,Indicator,Year,Amount,SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production,TII,TII Score
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,38822,Russia,India,AK-630 30mm,naval gun,Naval weapons,2003,Yes,4,No,2016,No,New,1,1,4,No,TII,2.269063788
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,38822,Russia,India,AK-630 30mm,naval gun,Naval weapons,2003,Yes,4,No,2014,No,New,1,1,4,No,TII,2.269063788
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,60548,Russia,India,RBU-6000,ASW MRL,Naval weapons,2003,Yes,2,No,2015,No,New,3.5,3.5,7,Yes,TII,2.269063788
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,60548,Russia,India,RBU-6000,ASW MRL,Naval weapons,2003,Yes,2,No,2017,No,New,3.5,3.5,7,Yes,TII,2.269063788
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,60548,Russia,India,RBU-6000,ASW MRL,Naval weapons,2003,Yes,2,No,2020,No,New,3.5,3.5,7,Yes,TII,2.269063788
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,60548,Russia,India,RBU-6000,ASW MRL,Naval weapons,2003,Yes,2,No,2014,No,New,3.5,3.5,7,Yes,TII,2.269063788
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,36899,Russia,India,RBU-6000,ASW MRL,Naval weapons,2003,Yes,2,No,2014,No,New,3.5,3.5,7,Yes,TII,2.269063788
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,36899,Russia,India,RBU-6000,ASW MRL,Naval weapons,2003,Yes,2,No,2015,No,New,3.5,3.5,7,Yes,TII,2.269063788
Russia,India,Export,  All Products,Export (US$ Thousand),2003,3033605.64,36899,Russia,India,RBU-6000,ASW MRL,Naval weapons,2003,Yes,2,No,2016,No,New,3.5,3.5,7,Yes,TII,2.269063788
Russia,Pakistan,Export,  All Products,Export (US$ Thousand),2003,249709.847,22364,Russia,Pakistan,Mi-17,transport helicopter,Aircraft,2003,Yes,12,No,2004,No,New,7.25,7.25,87,No,TII,0.321520594
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2004,57006.736,39687,China,Bangladesh,FM-90,SAM,Missiles,2004,Yes,20,Yes,2007,Yes,New,0.15,0.15,3,No,TII,2.940092613
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2004,57006.736,39477,China,Bangladesh,QW-2,portable SAM,Missiles,2004,No,250,Yes,2007,No,New,0.07,0.07,17.5,No,TII,2.940092613
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2004,57006.736,32025,China,Bangladesh,FM-90N SAMS,naval SAM system,Naval weapons,2004,Yes,1,No,2007,No,New,5,5,5,No,TII,2.940092613
China,Egypt,Import,  All Products,Import (US$ Thousand),2004,187935.728,37058,China,Egypt,K-8 -,trainer/combat aircraft,Aircraft,2004,No,10,Yes,2009,No,New,3.5,3.5,35,Yes,TII,0.745042669
China,Egypt,Import,  All Products,Import (US$ Thousand),2004,187935.728,37058,China,Egypt,K-8 -,trainer/combat aircraft,Aircraft,2004,No,10,Yes,2010,No,New,3.5,3.5,35,Yes,TII,0.745042669
China,Egypt,Import,  All Products,Import (US$ Thousand),2004,187935.728,37058,China,Egypt,K-8 -,trainer/combat aircraft,Aircraft,2004,No,10,Yes,2008,No,New,3.5,3.5,35,Yes,TII,0.745042669
China,Egypt,Import,  All Products,Import (US$ Thousand),2004,187935.728,37058,China,Egypt,K-8 -,trainer/combat aircraft,Aircraft,2004,No,10,Yes,2007,No,New,3.5,3.5,35,Yes,TII,0.745042669
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2011,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2006,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2007,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2008,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2009,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2010,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2012,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2013,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2014,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Import,  All Products,Import (US$ Thousand),2004,4490693.779,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2015,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,United States,Import,  All Products,Import (US$ Thousand),2004,44747868.76,,China,United States,0,0,0,2004,0,0,0,0,0,0,0,0,0,0,TII,1.299205227
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2004,1906268.226,39687,China,Bangladesh,FM-90,SAM,Missiles,2004,Yes,20,Yes,2007,Yes,New,0.15,0.15,3,No,TII,2.940092613
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2004,1906268.226,39477,China,Bangladesh,QW-2,portable SAM,Missiles,2004,No,250,Yes,2007,No,New,0.07,0.07,17.5,No,TII,2.940092613
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2004,1906268.226,32025,China,Bangladesh,FM-90N SAMS,naval SAM system,Naval weapons,2004,Yes,1,No,2007,No,New,5,5,5,No,TII,2.940092613
China,Egypt,Export,  All Products,Export (US$ Thousand),2004,1388434.677,37058,China,Egypt,K-8 -,trainer/combat aircraft,Aircraft,2004,No,10,Yes,2009,No,New,3.5,3.5,35,Yes,TII,0.745042669
China,Egypt,Export,  All Products,Export (US$ Thousand),2004,1388434.677,37058,China,Egypt,K-8 -,trainer/combat aircraft,Aircraft,2004,No,10,Yes,2010,No,New,3.5,3.5,35,Yes,TII,0.745042669
China,Egypt,Export,  All Products,Export (US$ Thousand),2004,1388434.677,37058,China,Egypt,K-8 -,trainer/combat aircraft,Aircraft,2004,No,10,Yes,2008,No,New,3.5,3.5,35,Yes,TII,0.745042669
China,Egypt,Export,  All Products,Export (US$ Thousand),2004,1388434.677,37058,China,Egypt,K-8 -,trainer/combat aircraft,Aircraft,2004,No,10,Yes,2007,No,New,3.5,3.5,35,Yes,TII,0.745042669
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2011,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2006,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2007,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2008,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2009,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2010,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2012,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2013,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2014,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,Iran,Export,  All Products,Export (US$ Thousand),2004,2554760.983,38405,China,Iran,C-801,anti-ship missile,Missiles,2004,Yes,5,Yes,2015,Yes,New,0.75,0.75,3.75,Yes,TII,0.889618648
China,United States,Export,  All Products,Export (US$ Thousand),2004,125148955.9,,China,United States,0,0,0,2004,0,0,0,0,0,0,0,0,0,0,TII,1.299205227
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2004,150391.516,35382,United States,Afghanistan,M-113,APC,Armoured vehicles,2004,Yes,188,Yes,2005,No,Second hand,0.25,0.1,18.8,No,TII,0.74132169
United States,China,Export,  All Products,Export (US$ Thousand),2004,34427686.53,,United States,China,,,,2004,,,,,,,,,,,TII,0.812429373
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,36591,United States,Egypt,Paveway,guided bomb,Missiles,2004,No,50,Yes,2005,Yes,New,0.02,0.02,1,No,TII,1.202563687
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,31278,United States,Egypt,C-130H Hercules,transport aircraft,Aircraft,2004,No,3,Yes,2004,Yes,Second hand,28,11.2,33.6,No,TII,1.202563687
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,50375,United States,Egypt,TFE-731 (1600),turbofan,Engines,2004,No,10,Yes,2008,No,New,0.6,0.6,6,No,TII,1.202563687
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,50375,United States,Egypt,TFE-731 (1600),turbofan,Engines,2004,No,10,Yes,2007,No,New,0.6,0.6,6,No,TII,1.202563687
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,50375,United States,Egypt,TFE-731 (1600),turbofan,Engines,2004,No,10,Yes,2009,No,New,0.6,0.6,6,No,TII,1.202563687
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,50375,United States,Egypt,TFE-731 (1600),turbofan,Engines,2004,No,10,Yes,2010,No,New,0.6,0.6,6,No,TII,1.202563687
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,39191,United States,Egypt,M-270 MLRS,self-propelled MRL,Artillery,2004,Yes,12,No,2005,No,New,1.2,1.2,14.4,No,TII,1.202563687
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,34661,United States,Egypt,M-88A2,ARV,Armoured vehicles,2004,No,21,Yes,2007,No,New,2,2,42,Yes,TII,1.202563687
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,62191,United States,Egypt,MIM-23B,SAM,Missiles,2004,No,250,Yes,2005,Yes,Second hand,0.17,0.07,17,No,TII,1.202563687
United States,Egypt,Export,  All Products,Export (US$ Thousand),2004,3077754.682,62191,United States,Egypt,MIM-23B,SAM,Missiles,2004,No,250,Yes,2006,Yes,Second hand,0.17,0.07,17,No,TII,1.202563687
United States,India,Export,  All Products,Export (US$ Thousand),2004,6109357.025,35253,United States,India,LM-2500 (30001-35000),gas turbine,Engines,2004,Yes,4,No,2022,No,New,7,7,28,Yes,TII,0.756182728
United States,Iraq,Export,  All Products,Export (US$ Thousand),2004,856451.848,38425,United States,Iraq,vehicle engine 201-300,vehicle engine,Engines,2004,No,44,No,2006,No,New,0.03,0.03,1.32,No,TII,0.745445179
United States,Iraq,Export,  All Products,Export (US$ Thousand),2004,856451.848,35325,United States,Iraq,ASV-150,APC,Armoured vehicles,2004,Yes,19,No,2005,No,New,0.45,0.45,8.55,No,TII,0.745445179
United States,Iraq,Export,  All Products,Export (US$ Thousand),2004,856451.848,35615,United States,Iraq,Comp Air-7SL,light aircraft,Aircraft,2004,No,7,No,2004,No,New,0.24,0.24,1.68,No,TII,0.745445179
United States,Iraq,Export,  All Products,Export (US$ Thousand),2004,856451.848,35088,United States,Iraq,C-130E Hercules,transport aircraft,Aircraft,2004,Yes,3,No,2005,No,Second hand,24,9.6,28.8,No,TII,0.745445179
United States,Iraq,Export,  All Products,Export (US$ Thousand),2004,856451.848,35323,United States,Iraq,ASV-150,APC,Armoured vehicles,2004,No,28,Yes,2005,No,New,0.45,0.45,12.6,No,TII,0.745445179
United States,Iraq,Export,  All Products,Export (US$ Thousand),2004,856451.848,35323,United States,Iraq,ASV-150,APC,Armoured vehicles,2004,No,15,Yes,2004,No,New,0.45,0.45,6.75,No,TII,0.745445179
United States,Israel,Export,  All Products,Export (US$ Thousand),2004,9169038.571,38196,United States,Israel,JDAM,guided bomb,Missiles,2004,No,840,Yes,2005,No,New,0.02,0.02,16.8,No,TII,2.129700544
United States,Israel,Export,  All Products,Export (US$ Thousand),2004,9169038.571,36132,United States,Israel,Paveway,guided bomb,Missiles,2004,No,250,Yes,2006,Yes,New,0.02,0.02,5,No,TII,2.129700544
United States,Israel,Export,  All Products,Export (US$ Thousand),2004,9169038.571,36132,United States,Israel,Paveway,guided bomb,Missiles,2004,No,250,Yes,2005,Yes,New,0.02,0.02,5,No,TII,2.129700544
United States,Israel,Export,  All Products,Export (US$ Thousand),2004,9169038.571,35393,United States,Israel,Bonanza,light aircraft,Aircraft,2004,No,5,Yes,2004,No,New,0.24,0.24,1.2,No,TII,2.129700544
United States,Israel,Export,  All Products,Export (US$ Thousand),2004,9169038.571,35393,United States,Israel,Bonanza,light aircraft,Aircraft,2004,No,13,Yes,2005,No,New,0.24,0.24,3.12,No,TII,2.129700544
United States,Israel,Export,  All Products,Export (US$ Thousand),2004,9169038.571,34480,United States,Israel,AH-64D Longbow,combat helicopter,Aircraft,2004,No,6,Yes,2006,No,New,15.5,15.5,93,No,TII,2.129700544
United States,Israel,Export,  All Products,Export (US$ Thousand),2004,9169038.571,52518,United States,Israel,APG-78 Longbow,combat heli radar,Sensors,2004,No,6,Yes,2006,No,New,3,3,18,No,TII,2.129700544
United States,Israel,Export,  All Products,Export (US$ Thousand),2004,9169038.571,35661,United States,Israel,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,2004,Yes,200,Yes,2006,Yes,New,0.05,0.05,10,No,TII,2.129700544
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,55133,United States,Japan,SM-2MR,SAM,Missiles,2004,Yes,64,Yes,2006,Yes,New,0.3,0.3,19.2,No,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,56851,United States,Japan,APG-63,combat aircraft radar,Sensors,2004,Yes,10,Yes,2014,Yes,New,2.5,2.5,25,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,56851,United States,Japan,APG-63,combat aircraft radar,Sensors,2004,Yes,10,Yes,2015,Yes,New,2.5,2.5,25,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,56851,United States,Japan,APG-63,combat aircraft radar,Sensors,2004,Yes,10,Yes,2009,No,New,2.5,2.5,25,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,56851,United States,Japan,APG-63,combat aircraft radar,Sensors,2004,Yes,10,Yes,2010,No,New,2.5,2.5,25,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,56851,United States,Japan,APG-63,combat aircraft radar,Sensors,2004,Yes,10,Yes,2011,No,New,2.5,2.5,25,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,56851,United States,Japan,APG-63,combat aircraft radar,Sensors,2004,Yes,10,Yes,2012,Yes,New,2.5,2.5,25,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,56851,United States,Japan,APG-63,combat aircraft radar,Sensors,2004,Yes,10,Yes,2013,Yes,New,2.5,2.5,25,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,56851,United States,Japan,APG-63,combat aircraft radar,Sensors,2004,Yes,5,Yes,2007,Yes,New,2.5,2.5,12.5,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,56851,United States,Japan,APG-63,combat aircraft radar,Sensors,2004,Yes,5,Yes,2008,No,New,2.5,2.5,12.5,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2017,No,New,0.4,0.4,10,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2014,No,New,0.4,0.4,10,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2015,No,New,0.4,0.4,10,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2016,No,New,0.4,0.4,10,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,75,Yes,2008,Yes,New,0.4,0.4,30,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,100,Yes,2009,No,New,0.4,0.4,40,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2012,No,New,0.4,0.4,10,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,25,Yes,2013,No,New,0.4,0.4,10,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,75,Yes,2011,No,New,0.4,0.4,30,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,35167,United States,Japan,ESSM,SAM,Missiles,2004,No,100,Yes,2010,No,New,0.4,0.4,40,Yes,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,57386,United States,Japan,MK-41 SAMS,naval SAM system,Naval weapons,2004,Yes,1,No,2009,No,New,20,20,20,No,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,57386,United States,Japan,MK-41 SAMS,naval SAM system,Naval weapons,2004,Yes,1,No,2011,No,New,20,20,20,No,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,38669,United States,Japan,Patriot-3 SAMS,SAM system,Air defence systems,2004,No,1,No,2007,No,New,55,55,55,No,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,38669,United States,Japan,Patriot-3 SAMS,SAM system,Air defence systems,2004,No,6,Yes,2009,No,New,55,55,330,No,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,38669,United States,Japan,Patriot-3 SAMS,SAM system,Air defence systems,2004,No,4,Yes,2010,No,New,55,55,220,No,TII,1.538859458
United States,Japan,Export,  All Products,Export (US$ Thousand),2004,53568570.37,38669,United States,Japan,Patriot-3 SAMS,SAM system,Air defence systems,2004,No,5,Yes,2008,No,New,55,55,275,No,TII,1.538859458
United States,South Korea,Export,  All Products,Export (US$ Thousand),2004,26186727.89,35658,United States,South Korea,RIM-116A RAM,SAM,Missiles,2004,Yes,25,Yes,2011,Yes,New,0.14,0.14,3.5,No,TII,1.615520989
